numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07457;20181006080000;790.000000;0;0.000000;282.850000;mq;mq;0;0;0;7;7;2250;0;3;/;0.200000;mq;279.650000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20181006060000;1270.000000;0;0.000000;283.150000;276.210000;62;0;0;0;7;7;1750;0;3;/;0.000000;mq;280.650000;mq;292.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;20181006073000;1080.000000;0;0.000000;284.550000;mq;mq;0;0;0;5;4;800;6;2;/;0.100000;277.150000;mq;293.150000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20181006055600;1107.000000;0;0.000000;283.250000;277.610000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;283.150000;mq;298.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20181007071000;1570.000000;0;0.000000;280.650000;mq;mq;61;6;0;8;8;150;6;/;/;0.200000;mq;280.650000;mq;288.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20181007063000;1327.000000;0;0.000000;276.550000;276.410000;99;45;6;4;9;9;mq;/;/;/;11.000000;mq;276.350000;mq;291.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20181007071500;1270.000000;0;0.000000;281.550000;279.180000;85;60;6;0;8;8;800;2;/;/;0.200000;mq;281.250000;mq;293.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20181007080000;1107.000000;0;0.000000;278.150000;277.570000;96;0;9;6;5;5;1750;0;3;/;14.700000;mq;278.150000;mq;298.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20181008071000;1570.000000;0;0.000000;280.150000;mq;mq;0;6;4;1;1;3500;0;3;0;5.600000;mq;278.650000;mq;282.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07945;20181008070000;1270.000000;0;0.000000;282.850000;280.280000;84;0;6;0;7;6;3500;0;3;2;8.700000;mq;281.050000;mq;285.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20181008055600;1107.000000;0;0.000000;279.650000;278.440000;92;60;6;4;9;9;mq;/;/;/;8.900000;mq;278.150000;mq;284.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20181008054500;1707.000000;0;0.000000;278.150000;275.160000;81;0;0;0;1;1;1250;2;0;0;0.000000;mq;277.150000;mq;288.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20181008054500;1970.000000;0;0.000000;277.850000;273.980000;76;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.850000;mq;282.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;7;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20181008060000;1707.000000;90;2.000000;279.650000;277.970000;89;0;6;0;5;5;250;5;3;0;0.100000;mq;274.550000;mq;286.250000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;20181008121000;1281.000000;0;0.000000;287.650000;282.870000;73;0;4;0;7;6;1750;0;3;2;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20181009070000;1570.000000;0;0.000000;281.650000;mq;mq;0;0;0;1;1;3500;0;3;0;mq;mq;279.650000;mq;288.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20181009053000;1707.000000;0;0.000000;277.650000;275.180000;84;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.550000;mq;287.650000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20181009054500;1970.000000;0;0.000000;278.150000;274.090000;75;0;0;0;0;0;mq;0;0;0;0.000000;mq;277.150000;mq;286.450000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20181009060000;1707.000000;0;0.000000;273.750000;272.750000;93;0;0;0;0;0;mq;0;0;0;0.000000;mq;273.750000;mq;286.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20181010071000;1570.000000;0;0.000000;281.650000;mq;mq;0;0;0;1;1;3500;0;3;0;0.000000;mq;280.650000;mq;290.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20181010053000;1707.000000;0;0.000000;280.150000;276.940000;80;0;6;0;5;5;1250;5;0;0;0.100000;mq;277.550000;mq;287.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07895;20181010055000;1970.000000;0;0.000000;278.850000;274.950000;76;0;0;0;3;3;800;5;0;0;0.000000;mq;277.650000;mq;287.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;20181010060000;1707.000000;40;2.000000;280.050000;278.040000;87;60;6;0;8;8;800;5;3;/;0.200000;mq;273.750000;mq;289.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20181010053000;1270.000000;220;7.000000;284.550000;276.340000;57;0;0;0;4;2;3500;0;3;2;0.000000;mq;279.050000;mq;291.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20181010062400;1860.000000;130;4.000000;281.850000;275.640000;65;0;0;0;4;4;250;5;0;0;0.000000;mq;276.150000;mq;286.050000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
